"candidate_id","issue_id","source_group_id","revision","year","title_guess","context","source_url","ocr_text_url","status"
"sim_good-housekeeping_good-housekeeping_1889-04-27_8_13-817","sim_good-housekeeping_good-housekeeping_1889-04-27_8_13","good-housekeeping-early","rev2","1889","thick layer of the mince on a platter and put the eggs on it.","beef and boiled potatoes. Heat the mince well in a sauce- pan, moistening it with a beaten egg, a little melted butter and seasoning to taste with salt and pepper. Then make a thick layer of the mince on a platter and put the eggs on it. Scrambled Eggs. Break the eggs into a dish, but do not beat them. Puta small piece of butter into the sauce-pan and when it is hot, pour in the eggs. Stir constantly, just aside from the hottest fire and cook about three minutes. Too long cooking will make the “ scramble” tough and hard. Sprinkle with a little salt and pepper and serve alone or on toasted, buttered bread. The few peas, the tip ends of asparagus or the little tomato left from yesterday’s dinner can be used by mixing in just before putting the eggs into the sauce-pan, or any bit of cold","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-04-27_8_13","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-04-27_8_13/sim_good-housekeeping_good-housekeeping_1889-04-27_8_13_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-05-11_9_1-669","sim_good-housekeeping_good-housekeeping_1889-05-11_9_1","good-housekeeping-early","rev2","1889","not put in so much shortening. Put into a frying-pan or","Then make a dough with baking-powder, the same as for bis- cuit, or with soda and cream of tartar or sour milk, if that is your habit. Make it stiffer than for biscuit, however, and do not put in so much shortening. Put into a frying-pan or “spider ” enough lard to cover the bottom and a little more. Roll the dough into very thin round sheets, a trifle smaller than the bottom of the frying-pan, put the cakes into the lard and fry them, turning over and cooking both sides. When done, lay the cake on a plate and spread apple-sauce over it, as thick as you think best. Make another cake and lay it on the layer of apple-sance, and so build up the stack as high as you please. Three cakes is a convenient size, though two will do. Serve it hot. We often made Momaters the princi- pal and sometimes the only dish at tea, and though our family was not large, very little was ever left for cold lunches—for which Momaters serve an excellent purpose. Those who know this fine old dish will agree to all that is said in its","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-05-11_9_1","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-05-11_9_1/sim_good-housekeeping_good-housekeeping_1889-05-11_9_1_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-05-25_9_2-1573","sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","good-housekeeping-early","rev2","1889","crust, and boil fast twenty minutes. Do not lift the cover while","in the following manner. To a pint of floura little salt and a very heaping teaspoonful of baking powder, wet with milk until a stiff dough is formed. Leave the chicken in the gravy to support the crust, and boil fast twenty minutes. Do not lift the cover while boiling or let the boiling cease during that time, or the result will be a heavy crust. Baked Chicken Pie. Prepare the chicken as for fricassee, only divide the breast into smaller portions. Boil with the chicken a little salt pork or it may be omitted. Season with salt, pepper, and mix butter and flour to thicken gravy. Makea crust of one quart of flour, a little salt, and two heaping teaspoonfuls of baking-powder, well mixed through the flour, add a tablespoonful of lard, and mix with milk to a consistency for rolling out. Line a baking-dish with a thin portion of this crust, fill the dish with the prepared chicken, slice","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-05-25_9_2-1575","sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","good-housekeeping-early","rev2","1889","will be a heavy crust.","dough is formed. Leave the chicken in the gravy to support the crust, and boil fast twenty minutes. Do not lift the cover while boiling or let the boiling cease during that time, or the result will be a heavy crust. Baked Chicken Pie. Prepare the chicken as for fricassee, only divide the breast into smaller portions. Boil with the chicken a little salt pork or it may be omitted. Season with salt, pepper, and mix butter and flour to thicken gravy. Makea crust of one quart of flour, a little salt, and two heaping teaspoonfuls of baking-powder, well mixed through the flour, add a tablespoonful of lard, and mix with milk to a consistency for rolling out. Line a baking-dish with a thin portion of this crust, fill the dish with the prepared chicken, slice in three or four hard-boiled eggs, and cover the top with a thick crust, cut a slit in the middle, half across, for the escaping steam.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-05-25_9_2-1577","sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","good-housekeeping-early","rev2","1889","Baked Chicken Pie.","boiling or let the boiling cease during that time, or the result will be a heavy crust. Baked Chicken Pie. Prepare the chicken as for fricassee, only divide the breast into smaller portions. Boil with the chicken a little salt pork or it may be omitted. Season with salt, pepper, and mix butter and flour to thicken gravy. Makea crust of one quart of flour, a little salt, and two heaping teaspoonfuls of baking-powder, well mixed through the flour, add a tablespoonful of lard, and mix with milk to a consistency for rolling out. Line a baking-dish with a thin portion of this crust, fill the dish with the prepared chicken, slice in three or four hard-boiled eggs, and cover the top with a thick crust, cut a slit in the middle, half across, for the escaping steam. Bake until crust is well cooked through.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-05-25_9_2-1582","sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","good-housekeeping-early","rev2","1889","to thicken gravy. Makea crust of one quart of flour, a little salt,","Prepare the chicken as for fricassee, only divide the breast into smaller portions. Boil with the chicken a little salt pork or it may be omitted. Season with salt, pepper, and mix butter and flour to thicken gravy. Makea crust of one quart of flour, a little salt, and two heaping teaspoonfuls of baking-powder, well mixed through the flour, add a tablespoonful of lard, and mix with milk to a consistency for rolling out. Line a baking-dish with a thin portion of this crust, fill the dish with the prepared chicken, slice in three or four hard-boiled eggs, and cover the top with a thick crust, cut a slit in the middle, half across, for the escaping steam. Bake until crust is well cooked through. Chicken Soup. An old fowl is used best ina broth or soup. Give it time enough and boil slowly, season with salt, pepper, and a few sprigs of celery top. Serve hot. The chicken can be made very palat-","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-05-25_9_2-1586","sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","good-housekeeping-early","rev2","1889","portion of this crust, fill the dish with the prepared chicken, slice","and two heaping teaspoonfuls of baking-powder, well mixed through the flour, add a tablespoonful of lard, and mix with milk to a consistency for rolling out. Line a baking-dish with a thin portion of this crust, fill the dish with the prepared chicken, slice in three or four hard-boiled eggs, and cover the top with a thick crust, cut a slit in the middle, half across, for the escaping steam. Bake until crust is well cooked through. Chicken Soup. An old fowl is used best ina broth or soup. Give it time enough and boil slowly, season with salt, pepper, and a few sprigs of celery top. Serve hot. The chicken can be made very palat- able by frying in salt pork drippings or butter, after it is taken from the broth. Chicken Salad.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-05-25_9_2-1588","sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","good-housekeeping-early","rev2","1889","crust, cut a slit in the middle, half across, for the escaping steam.","to a consistency for rolling out. Line a baking-dish with a thin portion of this crust, fill the dish with the prepared chicken, slice in three or four hard-boiled eggs, and cover the top with a thick crust, cut a slit in the middle, half across, for the escaping steam. Bake until crust is well cooked through. Chicken Soup. An old fowl is used best ina broth or soup. Give it time enough and boil slowly, season with salt, pepper, and a few sprigs of celery top. Serve hot. The chicken can be made very palat- able by frying in salt pork drippings or butter, after it is taken from the broth. Chicken Salad. Broth can be made from the liquor in which the chickenis","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-05-25_9_2-1589","sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","good-housekeeping-early","rev2","1889","Bake until crust is well cooked through.","portion of this crust, fill the dish with the prepared chicken, slice in three or four hard-boiled eggs, and cover the top with a thick crust, cut a slit in the middle, half across, for the escaping steam. Bake until crust is well cooked through. Chicken Soup. An old fowl is used best ina broth or soup. Give it time enough and boil slowly, season with salt, pepper, and a few sprigs of celery top. Serve hot. The chicken can be made very palat- able by frying in salt pork drippings or butter, after it is taken from the broth. Chicken Salad. Broth can be made from the liquor in which the chickenis boiled. Cut up the chicken for salad into small bits, and add twice","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-05-25_9_2-1665","sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","good-housekeeping-early","rev2","1889","forming the top crust. Bake about an hour. Beat an egg and add","the milk and four beaten eggs. Put into a deep baking dish a layer of chicken, cover this with the batter, then another layer of chicken, and cover with the batter until all is used, the batter forming the top crust. Bake about an hour. Beat an egg and add to the gravy, and thicken witha little flour and parsley if you like. Send to the table in a dish to be poured over the pudding as it is served. A Nice Breakfast Dish. Cut the cold fowl into small bits, not mince; put into a sauce- pan some of the gravy, anda little hot water. Adda lump of butter, a teaspoonful of meat sauce, a pinch of nutmeg and salt. Let it boil, add the meat, cook slowly for a few minutes, then add a tablespoonful of cranberry or currant sauce, another of browned flour wet with water; let this boil up and then add aglass of sherry wine.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2/sim_good-housekeeping_good-housekeeping_1889-05-25_9_2_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-08_9_3-1847","sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","good-housekeeping-early","rev2","1889","water in which cook very slowly four pounds of finely chopped tart","Apple Ginger. Make a syrup of four pounds of granulated sugar and a pint of water in which cook very slowly four pounds of finely chopped tart apples, peeled and cored, and two ounces of green ginger. Add the grated rind of four lemons, Take it off the stove when it looks clear. Fruit Minute Pudding. Measure out one quart of rich new milk, reserving half a pint in order to wet five large rounded tabiespoonfuls of sifted flour. Heat the larger portion of the milk together with one even cupful of sugar, to a boil, in a farina kettle and turn the hot mixture gradually over the cold milk and flour, stirring all the while to pre- vent lumps. Return it to the kettle and cook till it thickens, which will be about ten minutes after it begins to boil. Take it off the","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-08_9_3-289","sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","good-housekeeping-early","rev2","1889","Chicken Pie.","brown and smothered in gravy of its own brown hue, it cannot easily be surpassed. Chicken Pie. Plump young hens are preferable. Prepare as for fricassee with the addition of a few shreds of salt pork. Slice three hard boiled eggs and lay among the chicken in the pie, together with a little minced parsley, a hint of onions if acceptable, celery salt and white pepper. After thickening the liquor, add a cup of very thick sweet cream and pour over thechicken. Make acrust as for soda biscuit with considerable additional shortening, roll to about three-eighths of an inch in thickness, use a deep pan and line throughout and cover with crust. Bake from twenty-five to forty minutes accord- ing to the temperature of the oven.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-08_9_3-293","sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","good-housekeeping-early","rev2","1889","eggs and lay among the chicken in the pie, together with a little","Plump young hens are preferable. Prepare as for fricassee with the addition of a few shreds of salt pork. Slice three hard boiled eggs and lay among the chicken in the pie, together with a little minced parsley, a hint of onions if acceptable, celery salt and white pepper. After thickening the liquor, add a cup of very thick sweet cream and pour over thechicken. Make acrust as for soda biscuit with considerable additional shortening, roll to about three-eighths of an inch in thickness, use a deep pan and line throughout and cover with crust. Bake from twenty-five to forty minutes accord- ing to the temperature of the oven. Chicken Pudding. Prepare the chicken as for pie. Arrange it in one layer over the","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-08_9_3-297","sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","good-housekeeping-early","rev2","1889","with considerable additional shortening, roll to about three-eighths","minced parsley, a hint of onions if acceptable, celery salt and white pepper. After thickening the liquor, add a cup of very thick sweet cream and pour over thechicken. Make acrust as for soda biscuit with considerable additional shortening, roll to about three-eighths of an inch in thickness, use a deep pan and line throughout and cover with crust. Bake from twenty-five to forty minutes accord- ing to the temperature of the oven. Chicken Pudding. Prepare the chicken as for pie. Arrange it in one layer over the bottom of a large dripping pan. Sift twice three teaspoons of baking-powder with one quart of flour. Make a batter with rich, sweet milk, the quantity depe:iding on the texture of the flour. When done the batter should be rather stiffer than that for cake.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-08_9_3-299","sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","good-housekeeping-early","rev2","1889","cover with crust. Bake from twenty-five to forty minutes accord-","cream and pour over thechicken. Make acrust as for soda biscuit with considerable additional shortening, roll to about three-eighths of an inch in thickness, use a deep pan and line throughout and cover with crust. Bake from twenty-five to forty minutes accord- ing to the temperature of the oven. Chicken Pudding. Prepare the chicken as for pie. Arrange it in one layer over the bottom of a large dripping pan. Sift twice three teaspoons of baking-powder with one quart of flour. Make a batter with rich, sweet milk, the quantity depe:iding on the texture of the flour. When done the batter should be rather stiffer than that for cake. Add one-half a cup of melted butter, a little salt, unless there is sufficient in the butter and three well beaten eggs. Pour over the","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-08_9_3-306","sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","good-housekeeping-early","rev2","1889","Prepare the chicken as for pie. Arrange it in one layer over the","Chicken Pudding. Prepare the chicken as for pie. Arrange it in one layer over the bottom of a large dripping pan. Sift twice three teaspoons of baking-powder with one quart of flour. Make a batter with rich, sweet milk, the quantity depe:iding on the texture of the flour. When done the batter should be rather stiffer than that for cake. Add one-half a cup of melted butter, a little salt, unless there is sufficient in the butter and three well beaten eggs. Pour over the chicken and bake from twenty to thirty minutes. Stir into the liquor in which the chicken stewed, one beaten egg and thicken with smooth flour. Serve the pudding on a platter and pass the gravy in the gravy boat after dishing. Chicken Salad.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-08_9_3-337","sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","good-housekeeping-early","rev2","1889","the oil. When the two have formed a perfectly smooth paste, add","spoonful of anchovy sauce ” and somewhat of an “ onion’s atoms.” The last will not be necessary should the fowl be flavored as I have designated. Pulverize the egg thoroughly and gradually add the oil. When the two have formed a perfectly smooth paste, add slowly and carefully the vinegar and other ingredients. Before serving, garnish the salad bowl with rings cut from the whites of hard boiled eggs, sliced lemons, olives, or ornamental shapes stamped out of cooked beets. Boned Chicken. Boned chicken is delicious for lunch or tea. It should be pre- pared as for salad so far as removing bones, skin, etc. Then in- stead of cutting, shred the meat or tear it with the fingers or a dull knife, adroitly mixing the-light and dark parts. Boil down the","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-08_9_3-396","sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","good-housekeeping-early","rev2","1889","Chicken Mince.","more elaborate than the original serving. The following finds special favor in our household : Chicken Mince. Pick the meat from the bones as for salad, throwing out all skin and gristle, but retaining the fat. Run through the sausage mill— without this handy little utensil I should hardly know how to keep house. To four cups of meat, add two cups of brown, pulverized bread crumbs. It is well to keep a jar of these always on hand and they will keep indefinitely, if the bits are well dried and toasted be- fore pulverizing. Add half a cup of butter and moisten with gravy left from the roast or fricassee, or if this is not sufficient, supple- ment it with beaten egg. Season with pepper, salt and a little sage. Make into balls and bake half an hour or until nicely browned.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3/sim_good-housekeeping_good-housekeeping_1889-06-08_9_3_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-22_9_4-286","sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","good-housekeeping-early","rev2","1889","crisp crust. Those left over from dinner may be sliced for supper","piece from each end. Bake slowly till done, turning once. Never cut a baked potato but break with fingers. The potatoes may be carefully pared, and then baked. Many persons are fond of the crisp crust. Those left over from dinner may be sliced for supper in thin slices ina baking dish, and lumps of butter and salt and pepper laid over them. If salt pork is liked, thin slices of this may be put on top. Bake for half an hour. Raw potatoes cooked in this way make a delicious dish. Potatoes Hashed and Browned. Hash coarsely a quart of cold boiled potatoes; sprinkle them with salt and pepper. Put a tablespoonful of butter in a saucepan; when it melts, stir in a tablespoonful of flour. Stir till brown, then add a cupful of stock. Stir till smooth, then add the potatoes. Cook them five or six minutes and set them back on the range. Put a large tablespoonful of butter in an iron spider, and when the","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-22_9_4-420","sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","good-housekeeping-early","rev2","1889","Mince an onion and fry in hot butter. Add cold sliced potatoes,","long shavings. Fry in boiling fat, drain and salt. Potatoes a la Lyonnaise. Mince an onion and fry in hot butter. Add cold sliced potatoes, and stir them about till, in fashionable hotel parlance, they are “fried white,” then add a little minced parsley. Potatoes a la Parisienne. Cut with a vegetable cutter peeled potatoes into tiny balls. Boil in hot fat, drain, and salt. These balls may be stirred in milk, or cream and seasoned with salt and butter. Potatoes a la Maitre d’ Hotel. Put alittle white stock or milk into a saucepan with a little minced parsley, adding salt and pepper, and a squeeze of lemon.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-22_9_4-469","sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","good-housekeeping-early","rev2","1889","New Potato Pie.","toes in a hot dish, sprinkle crushed salt, and strew the butter over them and serve immediately. New Potato Pie. Grate a teacupful of raw potatoes. Boil one quart of milk, and at the boiling point stir in the potatoes. When cool add three well beaten eggs, and nutmeg or cinnamon as desired. Bake with under- crust only and eat while fresh. Colcannon. Put mashed potatoes and chopped cabbage in the proportions of two-thirds potato and one-third cabbage into a saucepan with a little lard or drippings. Season with salt and pepper, and stir briskly till both are well mixed. Pack into a dish and remove to the oven till the mixture is very hot.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-22_9_4-474","sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","good-housekeeping-early","rev2","1889","crust only and eat while fresh.","Grate a teacupful of raw potatoes. Boil one quart of milk, and at the boiling point stir in the potatoes. When cool add three well beaten eggs, and nutmeg or cinnamon as desired. Bake with under- crust only and eat while fresh. Colcannon. Put mashed potatoes and chopped cabbage in the proportions of two-thirds potato and one-third cabbage into a saucepan with a little lard or drippings. Season with salt and pepper, and stir briskly till both are well mixed. Pack into a dish and remove to the oven till the mixture is very hot. Browned Whole Potatoes. Peel and steam some potatoes till one-half tender or done, then put into the baking dish in which pork is roasting and let bake","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-22_9_4-550","sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","good-housekeeping-early","rev2","1889","Potato Pie.","hot potatoes. Shake them over the fire until properly mixed and serve immediately. Potato Pie. Two pounds of potatoes, two ounces of finely cut onion, one ounce of butter, and half an ounce of tapioca. Slice the potatoes and put at the bottom of adeep pie dish. Sprinkle with pepper and salt. Add the onions, tapioca, butter and half a pint of water. Cover the whole with bread crumbs and bake in a moderately hot oven. Potato Salad. It is essential that the potatoes for this should be hot, and the salt, pepper, parsley, and onion be added at this time. Take three quarts of boiled potatoes. A small potato, imported from Germany,","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-22_9_4-554","sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","good-housekeeping-early","rev2","1889","and put at the bottom of adeep pie dish. Sprinkle with pepper","Two pounds of potatoes, two ounces of finely cut onion, one ounce of butter, and half an ounce of tapioca. Slice the potatoes and put at the bottom of adeep pie dish. Sprinkle with pepper and salt. Add the onions, tapioca, butter and half a pint of water. Cover the whole with bread crumbs and bake in a moderately hot oven. Potato Salad. It is essential that the potatoes for this should be hot, and the salt, pepper, parsley, and onion be added at this time. Take three quarts of boiled potatoes. A small potato, imported from Germany, the size of Spanish chestnuts, found at Delicatessen shops, is 2","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-22_9_4-689","sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","good-housekeeping-early","rev2","1889","nutmeg. Line a dish with paste and bake.","Two pounds of potatoes boiled and mashed, one-half pound of sugar, the same of butter, six eggs, a wine-glassful of brandy, one nutmeg. Line a dish with paste and bake. Potato Pie. Boil and strain two pounds Irish or sweet potatoes, grate a lemon, and squeeze the juice into them while hot. Rub a pound of butter and one pound of sugar to a cream, to which add the well-beaten yolks of six eggs, the potatoes, half a nutmeg grated, a quart of rich milk, and lastly the whites of the eggs beaten to a stiff froth. Bake with an under-crust only. Potatoes a la Pomme. Mould hot mashed potatoes into the form and shape of apples,","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-06-22_9_4-691","sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","good-housekeeping-early","rev2","1889","Potato Pie.","sugar, the same of butter, six eggs, a wine-glassful of brandy, one nutmeg. Line a dish with paste and bake. Potato Pie. Boil and strain two pounds Irish or sweet potatoes, grate a lemon, and squeeze the juice into them while hot. Rub a pound of butter and one pound of sugar to a cream, to which add the well-beaten yolks of six eggs, the potatoes, half a nutmeg grated, a quart of rich milk, and lastly the whites of the eggs beaten to a stiff froth. Bake with an under-crust only. Potatoes a la Pomme. Mould hot mashed potatoes into the form and shape of apples, inserting something to represent the stems. Brown delicately. Potatoes a la Bechamel.","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4/sim_good-housekeeping_good-housekeeping_1889-06-22_9_4_djvu.txt","needs_review"
"sim_good-housekeeping_good-housekeeping_1889-07-06_9_5-1808","sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","good-housekeeping-early","rev2","1889","Chicken Pie.","and a pinch of saffron, add half a cup of water and pour into the soup, cook for another hour, strain add pepper, salt and two hand- fuls of vermicelli slightly crushed. Boil twenty minutes longer. Chicken Pie. For the pastry, take one quart of flour, make into a pile on the pastry board, make a hole in the center, into this put the yolks of four eggs, a gill of muscatel wine, one-quarter of a pound of butter, and twice its bulk in lard, sprinkle round on the flour, two table- spoonfuls of powdered sugar, and a little cinnamon and a teaspoonful of salt. Make all into a stiff paste with a little warm water, work until it is a smooth ball. Lay aside while the chicken is being pre- pared. It should be a young chicken, if old, cut up and stew until tender. In a spoonful of lard, fry one minced onion, a clove of pounded garlic and a cup of tomatoes, half a cup of large raisins, three dozen almonds blanched and split, tablespoonful of olive oil, ditto vinegar, one tablespoonful of flour mixed smooth with a little","https://archive.org/details/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5","https://archive.org/download/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5/sim_good-housekeeping_good-housekeeping_1889-07-06_9_5_djvu.txt","needs_review"
